PLAYER_ID,PLAYER_AGE,GP,PPG,APG,RPG,SPG,TOV,PPG_TREND,RPG_TREND,APG_TREND,MPG_TREND,AVG_GAMES_MISSED
1631367,25.0,37,4.675675675675675,3.5405405405405403,1.162162162162162,0.7297297297297297,29.0,,,,,61.25
1631367,25.0,4,0.0,1.5,0.75,1.5,1.0,,,,,61.25
1631367,25.0,41,4.219512195121951,3.341463414634146,1.1219512195121952,0.8048780487804879,30.0,,,,,61.25
203497,32.0,76,13.960526315789474,1.3421052631578947,12.921052631578949,0.6842105263157895,118.0,,,,,13.181818181818182
1630692,25.0,40,4.95,1.95,2.925,0.575,29.0,,,,,46.4
1630692,25.0,17,10.0,4.529411764705882,8.0,1.4705882352941178,27.0,,,,,46.4
1630692,25.0,57,6.456140350877193,2.719298245614035,4.43859649122807,0.8421052631578947,56.0,,,,,46.4
203932,28.0,73,13.876712328767123,3.547945205479452,6.4520547945205475,0.7671232876712328,105.0,,,,,22.083333333333332
201569,35.0,68,11.014705882352942,2.0441176470588234,1.7941176470588236,0.9705882352941176,73.0,,,,,28.944444444444443
1628984,29.0,23,4.956521739130435,2.130434782608696,1.565217391304348,0.391304347826087,17.0,,,,,30.875
203924,30.0,54,20.96296296296296,2.814814814814815,3.537037037037037,0.8333333333333334,116.0,,,,,19.333333333333332
1630564,24.0,3,7.666666666666667,2.0,2.3333333333333335,0.3333333333333333,1.0,,,,,80.0
1631260,24.0,56,4.5,0.5357142857142857,1.1428571428571428,0.1607142857142857,12.0,,,,,36.5
201980,37.0,2,0.0,0.5,1.0,0.5,0.0,,,,,32.411764705882355
203110,34.0,55,8.636363636363637,6.036363636363636,7.236363636363636,1.0,135.0,,,,,14.25
1630224,22.0,82,19.634146341463413,3.548780487804878,5.158536585365853,0.8048780487804879,191.0,,,,,7.0
1629750,30.0,9,12.22222222222222,0.5555555555555556,7.444444444444445,1.1111111111111112,7.0,,,,,48.285714285714285
201145,37.0,78,6.5256410256410255,0.8974358974358975,2.282051282051282,0.2051282051282051,46.0,,,,,20.916666666666668
1630182,23.0,57,8.228070175438596,2.280701754385965,3.2280701754385963,0.8245614035087719,60.0,,,,,26.25
1631100,20.0,20,2.4,0.25,0.9,0.05,8.0,,,,,36.0
1629656,24.0,45,7.266666666666667,1.1555555555555554,1.9555555555555555,0.6666666666666666,21.0,,,,,38.2
1629656,24.0,6,5.333333333333333,2.3333333333333335,2.0,0.8333333333333334,7.0,,,,,38.2
1629656,24.0,51,7.03921568627451,1.2941176470588236,1.96078431372549,0.6862745098039216,28.0,,,,,38.2
1631338,25.0,11,2.363636363636364,0.4545454545454545,2.090909090909091,0.2727272727272727,12.0,,,,,71.0
1631243,21.0,6,4.0,0.6666666666666666,3.6666666666666665,0.8333333333333334,1.0,,,,,76.0
1629060,26.0,68,13.573529411764708,1.1911764705882353,4.323529411764706,0.6029411764705882,46.0,,,,,33.285714285714285
1630204,24.0,19,4.2105263157894735,2.8421052631578947,2.3684210526315788,0.5789473684210527,30.0,,,,,71.5
1630169,24.0,69,20.130434782608695,10.898550724637682,3.927536231884058,1.2028985507246377,159.0,,,,,25.833333333333332
1630181,23.0,8,1.25,1.0,0.75,0.0,3.0,,,,,48.5
203501,32.0,79,14.417721518987342,1.759493670886076,3.2151898734177213,0.5316455696202531,69.0,,,,,20.384615384615383
201935,34.0,72,16.555555555555557,8.527777777777779,5.125,1.0694444444444444,185.0,,,,,19.842105263157894
1630702,21.0,73,7.260273972602739,1.4931506849315068,1.7945205479452055,0.3013698630136986,62.0,,,,,21.5
1631199,24.0,1,0.0,1.0,0.0,0.0,0.0,,,,,77.0
203914,29.0,54,6.888888888888889,1.6111111111111112,1.6851851851851851,0.9074074074074074,31.0,,,,,31.25
203925,32.0,16,2.4375,0.625,0.8125,0.1875,4.0,,,,,31.6
1630284,27.0,2,2.0,0.5,1.0,0.0,1.0,,,,,64.0
202699,31.0,70,17.2,3.1,6.4714285714285715,1.0,93.0,,,,,25.333333333333332
1627885,30.0,3,0.6666666666666666,0.0,0.6666666666666666,0.0,0.0,,,,,57.888888888888886
1628404,29.0,81,9.395061728395062,4.08641975308642,8.333333333333334,0.925925925925926,118.0,,,,,29.0
1628392,26.0,75,7.76,2.506666666666667,8.346666666666666,1.16,93.0,,,,,36.0
1630573,26.0,79,9.0126582278481,1.0379746835443038,3.4936708860759493,0.5063291139240507,32.0,,,,,20.333333333333332
1641722,22.0,67,7.82089552238806,1.044776119402985,2.208955223880597,0.2835820895522388,40.0,,,,,15.0
1629637,24.0,70,4.328571428571428,0.4714285714285714,3.0142857142857142,0.4857142857142857,43.0,,,,,19.8
1630165,22.0,42,6.880952380952381,4.880952380952381,2.8333333333333335,0.8571428571428571,51.0,,,,,29.5
202330,34.0,25,14.48,4.64,4.68,1.12,51.0,,,,,26.625
202330,34.0,26,5.3076923076923075,1.6153846153846154,2.4615384615384617,0.4615384615384615,15.0,,,,,26.625
202330,34.0,51,9.803921568627452,3.0980392156862746,3.549019607843137,0.7843137254901961,66.0,,,,,26.625
1630703,20.0,62,14.0,5.419354838709677,3.129032258064516,0.7741935483870968,212.0,,,,,20.0
1641707,20.0,40,7.3,0.8,4.625,0.7,27.0,,,,,42.0
1629639,24.0,42,20.833333333333332,4.476190476190476,5.285714285714286,0.7142857142857143,93.0,,,,,25.2
1627741,31.0,52,11.98076923076923,2.673076923076923,3.2115384615384617,0.8269230769230769,62.0,,,,,19.214285714285715
1627741,31.0,32,12.1875,3.03125,3.1875,0.84375,41.0,,,,,19.214285714285715
1627741,31.0,84,12.05952380952381,2.8095238095238093,3.202380952380953,0.8333333333333334,103.0,,,,,19.214285714285715
1629312,27.0,66,6.136363636363637,1.0606060606060606,3.1818181818181817,0.803030303030303,34.0,,,,,46.0
1630207,25.0,15,2.2,0.6666666666666666,1.4666666666666666,0.2,3.0,,,,,69.33333333333333
1641793,25.0,7,2.0,0.7142857142857143,0.0,0.1428571428571428,1.0,,,,,75.0
1628988,27.0,78,6.589743589743589,1.794871794871795,1.5769230769230769,0.5384615384615384,53.0,,,,,25.875
201950,34.0,69,12.46376811594203,4.826086956521739,5.405797101449275,0.8840579710144928,124.0,,,,,17.0
203200,35.0,58,4.0344827586206895,1.1551724137931034,1.2241379310344829,0.6206896551724138,14.0,,,,,32.78947368421053
1626158,30.0,23,3.391304347826087,0.6521739130434783,3.391304347826087,0.1304347826086956,12.0,,,,,36.72727272727273
1626158,30.0,17,7.117647058823529,0.5882352941176471,6.117647058823529,0.4705882352941176,12.0,,,,,36.72727272727273
1626158,30.0,40,4.975,0.625,4.55,0.275,24.0,,,,,36.72727272727273
1631096,22.0,82,16.548780487804876,2.4390243902439024,7.902439024390244,0.6463414634146342,131.0,,,,,0.0
1641720,21.0,21,1.619047619047619,0.3809523809523809,0.6190476190476191,0.1428571428571428,9.0,,,,,61.0
201143,38.0,65,8.646153846153846,2.5846153846153848,6.3538461538461535,0.5846153846153846,48.0,,,,,18.58823529411765
1629659,23.0,51,10.117647058823527,3.4705882352941178,2.372549019607843,0.8823529411764706,65.0,,,,,32.6
1627863,31.0,34,4.235294117647059,0.8235294117647058,1.7058823529411764,0.4411764705882353,19.0,,,,,51.45454545454545
1631216,21.0,59,4.288135593220339,0.4915254237288136,1.423728813559322,0.2542372881355932,16.0,,,,,27.0
1641724,20.0,18,1.6111111111111112,0.3333333333333333,0.3888888888888889,0.1111111111111111,3.0,,,,,64.0
1628989,25.0,64,10.234375,2.59375,3.5,0.703125,53.0,,,,,13.166666666666666
1630643,26.0,20,1.15,0.1,0.55,0.1,1.0,,,,,71.66666666666667
1629631,26.0,57,15.63157894736842,1.5263157894736843,3.8947368421052633,0.7017543859649122,83.0,,,,,29.4
1630562,24.0,8,4.0,0.5,2.0,0.375,2.0,,,,,74.0
1630538,23.0,37,6.918918918918919,2.5135135135135136,1.4864864864864864,0.7027027027027027,44.0,,,,,38.4
204060,36.0,68,4.352941176470588,2.985294117647059,2.088235294117647,0.6323529411764706,67.0,,,,,11.6
1627742,26.0,64,20.8125,5.671875,5.0625,0.78125,163.0,,,,,22.375
202681,32.0,58,25.63793103448276,5.155172413793103,5.0,1.2758620689655171,106.0,,,,,29.4
1628371,26.0,58,6.775862068965517,0.5172413793103449,4.482758620689655,0.7413793103448276,27.0,,,,,41.0
1631093,22.0,77,15.38961038961039,3.844155844155844,3.4285714285714284,0.7402597402597403,190.0,,,,,6.5
1641713,19.0,48,14.5625,1.2291666666666667,4.083333333333333,0.5833333333333334,65.0,,,,,34.0
1630543,22.0,60,6.383333333333334,0.8333333333333334,3.966666666666667,0.5666666666666667,39.0,,,,,29.0
1628382,29.0,2,0.0,0.0,0.0,0.0,0.0,,,,,51.07692307692308
1631245,25.0,3,0.6666666666666666,0.6666666666666666,1.3333333333333333,0.3333333333333333,0.0,,,,,76.0
202704,34.0,82,10.158536585365852,3.7560975609756095,1.8902439024390243,0.5365853658536586,106.0,,,,,27.842105263157894
1641748,22.0,57,2.192982456140351,0.8771929824561403,1.9824561403508771,0.2807017543859649,28.0,,,,,25.0
1628991,24.0,66,22.515151515151516,2.3333333333333335,5.53030303030303,1.2121212121212122,160.0,,,,,26.5
1631218,24.0,68,7.9411764705882355,1.2058823529411764,5.014705882352941,0.4264705882352941,49.0,,,,,14.0
2544,39.0,71,25.661971830985916,8.295774647887324,7.295774647887324,1.2535211267605637,245.0,,,,,10.952380952380953
1631170,23.0,75,11.853333333333332,2.6,3.8,1.0266666666666666,110.0,,,,,7.0
1630610,26.0,9,4.777777777777778,2.888888888888889,4.888888888888889,0.6666666666666666,9.0,,,,,77.0
1629610,26.0,17,0.8235294117647058,0.2941176470588235,0.2941176470588235,0.0,3.0,,,,,66.16666666666667
1641998,24.0,2,0.0,0.0,0.5,0.0,1.0,,,,,65.33333333333333
1641998,24.0,23,7.434782608695652,1.173913043478261,5.782608695652174,0.5217391304347826,33.0,,,,,65.33333333333333
1641998,24.0,25,6.84,1.08,5.36,0.48,34.0,,,,,65.33333333333333
1629660,26.0,2,2.0,1.5,0.5,0.0,1.0,,,,,50.2
1630198,24.0,78,8.153846153846153,1.2692307692307692,2.3076923076923075,0.5897435897435898,47.0,,,,,20.25
1629661,28.0,58,13.379310344827584,2.3793103448275863,4.327586206896552,0.8448275862068966,57.0,,,,,35.57142857142857
1630552,22.0,56,16.0,3.625,8.714285714285714,1.1964285714285714,101.0,,,,,32.666666666666664
201949,37.0,9,0.8888888888888888,0.8888888888888888,0.4444444444444444,0.5555555555555556,5.0,,,,,39.38095238095238
1629640,24.0,69,15.710144927536232,2.8260869565217392,5.463768115942029,0.7391304347826086,100.0,,,,,23.4
1630553,22.0,5,6.2,0.6,1.4,0.6,5.0,,,,,58.2
1641749,24.0,9,1.2222222222222223,0.4444444444444444,1.1111111111111112,0.1111111111111111,4.0,,,,,73.0
203999,29.0,79,26.39240506329114,8.962025316455696,12.354430379746836,1.3670886075949369,237.0,,,,,7.0
1641732,22.0,30,2.1333333333333333,0.6666666666666666,1.3333333333333333,0.2333333333333333,10.0,,,,,52.0
1627745,28.0,39,2.7435897435897436,0.3846153846153846,1.5897435897435896,0.1794871794871795,13.0,,,,,54.38461538461539
1630529,25.0,76,11.013157894736842,2.6184210526315788,3.5789473684210527,1.381578947368421,93.0,,,,,8.666666666666666
1630222,25.0,5,1.4,1.0,1.0,0.2,2.0,,,,,67.4
1630200,24.0,77,10.012987012987011,6.207792207792208,3.7532467532467537,1.0129870129870129,116.0,,,,,19.25
1626145,28.0,66,11.969696969696969,7.348484848484849,2.712121212121212,1.0757575757575757,66.0,,,,,15.222222222222221
1627884,27.0,76,8.644736842105264,0.986842105263158,3.289473684210526,0.6973684210526315,65.0,,,,,38.0
201599,35.0,36,3.9444444444444446,0.7222222222222222,4.361111111111111,0.1666666666666666,23.0,,,,,23.4
202709,32.0,26,2.423076923076923,1.6153846153846154,1.1538461538461535,0.1538461538461538,12.0,,,,,23.4
1631107,21.0,46,7.6521739130434785,1.9565217391304348,4.173913043478261,0.5434782608695652,42.0,,,,,51.5
1630548,23.0,20,7.2,1.15,1.8,0.2,13.0,,,,,63.0
1628379,28.0,39,11.0,3.4871794871794872,2.897435897435898,0.5128205128205128,54.0,,,,,31.555555555555557
1631117,22.0,64,8.09375,0.9375,7.515625,0.46875,66.0,,,,,13.0
1630296,27.0,20,1.1,0.45,0.9,0.1,1.0,,,,,73.0
1630557,25.0,80,13.375,1.95,2.8125,0.5125,98.0,,,,,5.0
1628467,32.0,43,4.441860465116279,1.5813953488372092,3.3255813953488373,0.3953488372093023,28.0,,,,,24.0
1628995,24.0,31,7.193548387096774,0.7419354838709677,2.4193548387096775,0.4193548387096774,22.0,,,,,42.1
1629723,28.0,55,4.2727272727272725,2.0,4.672727272727273,0.9272727272727272,46.0,,,,,29.8
1627788,26.0,35,2.5142857142857142,0.7142857142857143,0.8571428571428571,0.4,10.0,,,,,35.142857142857146
1628436,28.0,63,5.301587301587301,1.0634920634920637,4.142857142857143,0.365079365079365,21.0,,,,,54.833333333333336
1630249,24.0,22,6.136363636363637,2.272727272727273,2.363636363636364,0.5909090909090909,20.0,,,,,55.0
1630228,21.0,74,16.054054054054053,2.202702702702702,4.797297297297297,0.7432432432432432,122.0,,,,,11.666666666666666
1628398,28.0,70,22.185714285714287,4.228571428571429,6.628571428571429,0.5285714285714286,192.0,,,,,14.0
1631222,22.0,35,10.82857142857143,1.6571428571428573,3.657142857142857,0.8285714285714286,45.0,,,,,47.0
203897,29.0,25,19.48,3.92,5.16,0.84,52.0,,,,,24.0
1629111,28.0,56,4.892857142857143,1.1607142857142858,3.0714285714285716,0.3571428571428571,31.0,,,,,22.333333333333332
1630639,23.0,42,3.238095238095238,0.4761904761904761,1.1904761904761905,0.238095238095238,14.0,,,,,64.0
1627747,29.0,68,14.0,5.088235294117647,4.117647058823529,1.1176470588235294,117.0,,,,,34.916666666666664
1630240,25.0,24,2.9583333333333335,1.25,1.2916666666666667,0.2916666666666667,8.0,,,,,55.5
203458,31.0,48,2.5,1.0416666666666667,2.6666666666666665,0.2291666666666666,27.0,,,,,31.133333333333333
202695,33.0,68,23.720588235294116,3.588235294117647,6.117647058823529,1.6323529411764706,119.0,,,,,24.0
1641721,21.0,34,0.3235294117647059,0.1764705882352941,0.1176470588235294,0.0588235294117647,10.0,,,,,48.0
1630184,23.0,15,2.933333333333333,1.2,0.9333333333333332,0.3333333333333333,8.0,,,,,59.285714285714285
1630184,23.0,1,0.0,0.0,0.0,0.0,0.0,,,,,59.285714285714285
1630184,23.0,12,3.75,1.5833333333333333,1.0,0.3333333333333333,6.0,,,,,59.285714285714285
1630184,23.0,28,3.1785714285714284,1.3214285714285714,0.9285714285714286,0.3214285714285714,14.0,,,,,59.285714285714285
1630604,23.0,8,0.5,0.125,0.625,0.25,2.0,,,,,74.0
203081,33.0,73,24.315068493150687,6.958904109589041,4.383561643835616,0.9863013698630136,193.0,,,,,11.833333333333334
1629642,24.0,45,3.3777777777777778,0.4666666666666667,1.6666666666666667,0.2222222222222222,14.0,,,,,34.6
1641726,20.0,55,8.781818181818181,1.0909090909090908,6.872727272727273,0.6545454545454545,50.0,,,,,27.0
1630587,25.0,23,4.956521739130435,1.0869565217391304,2.0869565217391304,0.5652173913043478,16.0,,,,,50.666666666666664
1641753,20.0,21,1.238095238095238,0.238095238095238,1.0,0.0952380952380952,5.0,,,,,61.0
1631254,21.0,15,2.6,0.9333333333333332,1.0,0.2,6.0,,,,,68.8
1631254,21.0,2,1.0,0.0,1.5,0.0,2.0,,,,,68.8
1631254,21.0,4,13.75,4.75,5.0,0.75,6.0,,,,,68.8
1631254,21.0,21,4.571428571428571,1.5714285714285714,1.8095238095238095,0.2857142857142857,14.0,,,,,68.8
1626172,28.0,74,4.513513513513513,1.7972972972972974,5.662162162162162,0.3783783783783784,50.0,,,,,23.88888888888889
201572,36.0,79,12.531645569620252,1.6075949367088609,5.177215189873418,0.5443037974683544,79.0,,,,,17.9375
201577,36.0,16,1.125,0.25,0.3125,0.0625,2.0,,,,,20.0
201567,35.0,55,8.818181818181818,2.090909090909091,6.1454545454545455,0.3272727272727272,48.0,,,,,26.944444444444443
200768,38.0,37,8.18918918918919,3.972972972972973,3.4864864864864864,1.054054054054054,53.0,,,,,24.045454545454547
200768,38.0,23,8.0,4.608695652173913,2.8260869565217392,0.8695652173913043,32.0,,,,,24.045454545454547
200768,38.0,60,8.116666666666667,4.216666666666667,3.2333333333333334,0.9833333333333332,85.0,,,,,24.045454545454547
1641754,24.0,9,1.5555555555555556,0.0,0.7777777777777778,0.0,1.0,,,,,73.0
1626168,28.0,58,7.224137931034483,1.2413793103448276,4.431034482758621,0.293103448275862,38.0,,,,,22.363636363636363
1630177,23.0,13,4.153846153846154,2.1538461538461537,1.7692307692307692,0.5384615384615384,15.0,,,,,49.666666666666664
1630177,23.0,4,1.25,0.0,0.25,0.0,3.0,,,,,49.666666666666664
1630177,23.0,17,3.4705882352941178,1.6470588235294117,1.411764705882353,0.4117647058823529,18.0,,,,,49.666666666666664
1630572,25.0,46,4.130434782608695,1.065217391304348,3.1956521739130435,0.1521739130434782,19.0,,,,,47.4
1629611,27.0,75,8.773333333333333,1.586666666666667,3.3866666666666667,0.5733333333333334,48.0,,,,,13.0
1630544,23.0,13,3.769230769230769,1.5384615384615383,1.8461538461538465,0.2307692307692307,9.0,,,,,40.2
1630544,23.0,28,11.892857142857142,5.178571428571429,4.464285714285714,1.7142857142857142,56.0,,,,,40.2
1630544,23.0,41,9.317073170731708,4.024390243902439,3.6341463414634143,1.2439024390243902,65.0,,,,,40.2
1626246,35.0,14,3.2142857142857144,0.4285714285714285,2.2857142857142856,0.0714285714285714,5.0,,,,,49.07692307692308
1628374,27.0,55,23.23636363636364,2.0,8.163636363636364,0.9090909090909092,77.0,,,,,24.428571428571427
1630230,26.0,66,7.0606060606060606,1.9393939393939392,3.636363636363636,0.7424242424242424,65.0,,,,,24.5
1628997,28.0,64,10.0,2.234375,4.390625,0.734375,77.0,,,,,28.8
1628998,28.0,28,7.535714285714286,3.7142857142857144,3.892857142857143,1.1428571428571428,44.0,,,,,40.8
1630231,23.0,2,5.0,0.5,1.5,1.0,2.0,,,,,27.666666666666668
1630231,23.0,58,3.689655172413793,0.8620689655172413,2.206896551724138,0.3448275862068966,30.0,,,,,27.666666666666668
1630231,23.0,60,3.7333333333333334,0.85,2.183333333333333,0.3666666666666666,32.0,,,,,27.666666666666668
1629726,27.0,66,4.924242424242424,0.5606060606060606,1.393939393939394,0.303030303030303,19.0,,,,,36.142857142857146
1631097,22.0,59,14.508474576271189,2.016949152542373,3.9661016949152543,0.5932203389830508,97.0,,,,,13.5
202083,37.0,36,3.0555555555555554,0.6388888888888888,1.4722222222222223,0.4444444444444444,8.0,,,,,23.38888888888889
1630178,23.0,70,25.942857142857143,6.185714285714286,3.6857142857142855,0.9857142857142858,116.0,,,,,15.5
1630219,26.0,21,6.333333333333333,3.5714285714285716,1.761904761904762,0.6666666666666666,18.0,,,,,58.166666666666664
1630219,26.0,17,1.2941176470588236,0.5882352941176471,0.3529411764705882,0.4117647058823529,2.0,,,,,58.166666666666664
1630219,26.0,38,4.078947368421052,2.236842105263158,1.131578947368421,0.5526315789473685,20.0,,,,,58.166666666666664
1630540,23.0,68,8.264705882352942,1.6764705882352942,1.4705882352941178,0.7352941176470589,30.0,,,,,24.666666666666668
203468,32.0,66,20.03030303030303,4.621212121212121,4.333333333333333,0.9393939393939394,110.0,,,,,21.0
204456,32.0,71,10.23943661971831,5.492957746478873,2.6901408450704225,1.0140845070422535,108.0,,,,,12.333333333333334
1630183,23.0,72,10.51388888888889,1.4027777777777777,3.111111111111111,0.875,87.0,,,,,11.0
1629667,26.0,50,3.38,0.74,1.58,0.38,30.0,,,,,35.142857142857146
203926,32.0,46,6.0,1.2391304347826086,1.0434782608695652,0.2391304347826087,24.0,,,,,27.875
203926,32.0,18,4.166666666666667,0.7222222222222222,0.6111111111111112,0.2777777777777778,4.0,,,,,27.875
203926,32.0,64,5.484375,1.09375,0.921875,0.25,28.0,,,,,27.875
201580,36.0,46,4.021739130434782,0.3695652173913043,2.739130434782609,0.3043478260869565,34.0,,,,,34.77272727272727
1631121,21.0,59,5.11864406779661,0.864406779661017,1.728813559322034,0.3559322033898305,30.0,,,,,29.5
1629162,28.0,56,3.482142857142857,1.9642857142857144,1.2857142857142858,0.625,19.0,,,,,33.6
1629001,26.0,38,11.078947368421051,3.0,3.710526315789474,1.5789473684210529,39.0,,,,,23.666666666666668
1641877,26.0,25,1.32,0.36,2.6,0.24,14.0,,,,,57.0
1630241,28.0,61,7.950819672131147,1.7704918032786885,1.9672131147540983,0.3114754098360656,19.0,,,,,56.5
1629002,27.0,37,5.0,0.5135135135135135,2.972972972972973,0.5135135135135135,27.0,,,,,43.125
1629002,27.0,14,10.5,1.9285714285714288,6.0,1.7142857142857142,25.0,,,,,43.125
1629002,27.0,51,6.509803921568627,0.9019607843137256,3.803921568627451,0.8431372549019608,52.0,,,,,43.125
203995,30.0,30,3.3,2.533333333333333,0.8,0.3,29.0,,,,,42.0
203995,30.0,30,10.766666666666667,6.2,2.1333333333333333,0.7333333333333333,70.0,,,,,42.0
203995,30.0,60,7.033333333333333,4.366666666666666,1.4666666666666666,0.5166666666666667,99.0,,,,,42.0
203114,32.0,55,15.054545454545456,5.3090909090909095,4.672727272727273,0.9272727272727272,127.0,,,,,20.416666666666668
1641706,21.0,74,17.283783783783782,2.364864864864865,4.256756756756757,0.8918918918918919,132.0,,,,,8.0
1641757,24.0,8,1.625,0.0,0.625,0.0,1.0,,,,,74.0
1631159,20.0,17,1.7058823529411764,0.4705882352941176,1.1764705882352942,0.1176470588235294,1.0,,,,,65.0
201988,35.0,19,2.6842105263157894,0.7368421052631579,1.0526315789473684,0.4736842105263157,8.0,,,,,27.647058823529413
201988,35.0,13,5.846153846153846,1.5384615384615383,1.1538461538461535,0.8461538461538461,8.0,,,,,27.647058823529413
201988,35.0,32,3.96875,1.0625,1.09375,0.625,16.0,,,,,27.647058823529413
1629003,27.0,38,4.684210526315789,1.3157894736842106,1.3421052631578947,0.4210526315789473,28.0,,,,,43.111111111111114
1629003,27.0,4,6.75,1.5,4.5,0.5,3.0,,,,,43.111111111111114
1629003,27.0,6,1.8333333333333333,0.6666666666666666,1.0,0.1666666666666666,0.0,,,,,43.111111111111114
1629003,27.0,48,4.5,1.25,1.5625,0.3958333333333333,31.0,,,,,43.111111111111114
1631303,25.0,34,1.7941176470588236,0.6176470588235294,1.6470588235294117,0.2647058823529412,9.0,,,,,63.0
1631169,21.0,32,1.5625,0.25,0.53125,0.15625,2.0,,,,,58.5
1630558,25.0,72,5.263888888888889,1.8611111111111112,1.3194444444444444,0.2361111111111111,43.0,,,,,6.333333333333333
1628378,27.0,55,26.6,6.054545454545455,5.090909090909091,1.8363636363636364,154.0,,,,,15.142857142857142
1630596,23.0,50,15.7,3.2,9.36,0.9,90.0,,,,,16.0
1630600,24.0,10,2.3,0.6,1.0,0.2,2.0,,,,,71.0
1628370,26.0,72,15.416666666666666,5.138888888888889,2.9444444444444446,0.625,150.0,,,,,16.571428571428573
1630541,22.0,66,8.075757575757576,0.8636363636363636,2.9696969696969697,0.6363636363636364,44.0,,,,,21.666666666666668
1629875,29.0,14,2.357142857142857,1.5,1.2857142857142858,0.2142857142857142,5.0,,,,,72.66666666666667
1631386,26.0,4,4.5,1.25,2.0,0.5,3.0,,,,,78.0
1631111,22.0,25,0.72,0.24,0.48,0.2,4.0,,,,,55.0
1629630,24.0,9,25.11111111111111,8.11111111111111,5.555555555555555,0.7777777777777778,27.0,,,,,30.6
202693,34.0,26,2.5384615384615383,0.6153846153846154,1.5,0.1923076923076923,12.0,,,,,34.80952380952381
1628420,29.0,6,4.5,1.3333333333333333,2.0,0.1666666666666666,2.0,,,,,36.666666666666664
1628420,29.0,27,5.074074074074074,2.259259259259259,1.6666666666666667,0.6666666666666666,5.0,,,,,36.666666666666664
1628420,29.0,33,4.96969696969697,2.090909090909091,1.7272727272727273,0.5757575757575758,7.0,,,,,36.666666666666664
202694,34.0,37,6.675675675675675,0.7027027027027027,2.945945945945946,0.3513513513513513,19.0,,,,,28.31578947368421
202694,34.0,12,5.75,0.8333333333333334,2.0833333333333335,0.1666666666666666,11.0,,,,,28.31578947368421
202694,34.0,49,6.448979591836735,0.7346938775510204,2.7346938775510203,0.3061224489795918,30.0,,,,,28.31578947368421
1630530,24.0,57,14.771929824561404,2.175438596491228,4.912280701754386,0.8947368421052632,34.0,,,,,16.0
1627749,27.0,78,22.474358974358974,6.435897435897436,5.333333333333333,1.4230769230769231,201.0,,,,,14.571428571428571
1627750,27.0,59,21.1864406779661,6.508474576271187,4.101694915254237,0.9661016949152542,125.0,,,,,15.0
1631099,23.0,77,15.22077922077922,1.675324675324675,5.454545454545454,1.025974025974026,64.0,,,,,3.5
1631200,23.0,62,6.064516129032258,1.2903225806451613,3.612903225806451,0.8548387096774194,55.0,,,,,20.0
203488,32.0,24,3.9583333333333335,0.9166666666666666,3.125,0.2083333333333333,16.0,,,,,41.55555555555556
203488,32.0,13,3.4615384615384617,0.7692307692307693,2.230769230769231,0.2307692307692307,2.0,,,,,41.55555555555556
203488,32.0,16,1.0625,0.25,1.3125,0.0625,4.0,,,,,41.55555555555556
203488,32.0,53,2.962264150943396,0.6792452830188679,2.358490566037736,0.1698113207547169,22.0,,,,,41.55555555555556
1629004,27.0,41,3.951219512195122,0.8536585365853658,1.2439024390243902,0.2682926829268293,12.0,,,,,45.916666666666664
1631250,24.0,8,0.375,0.0,0.375,0.125,1.0,,,,,74.0
1626204,31.0,61,5.737704918032787,1.852459016393443,5.032786885245901,1.0,49.0,,,,,33.23076923076923
1629614,24.0,68,9.205882352941176,4.117647058823529,2.073529411764706,0.9264705882352942,101.0,,,,,10.5
1630174,24.0,72,12.180555555555555,1.5,3.8194444444444446,0.9027777777777778,64.0,,,,,21.25
1627777,31.0,82,9.365853658536585,1.195121951219512,3.3902439024390243,0.3658536585365853,72.0,,,,,23.875
1630227,22.0,15,1.8,0.4,0.2,0.3333333333333333,5.0,,,,,50.0
1630192,23.0,58,3.206896551724138,0.5517241379310345,2.1724137931034484,0.2586206896551724,27.0,,,,,33.5
1629669,24.0,9,5.666666666666667,1.7777777777777777,1.5555555555555556,0.3333333333333333,5.0,,,,,52.0
1629669,24.0,4,7.5,0.75,2.5,0.25,2.0,,,,,52.0
1629669,24.0,13,6.230769230769231,1.4615384615384617,1.8461538461538465,0.3076923076923077,7.0,,,,,52.0
1641806,24.0,1,2.0,2.0,2.0,1.0,0.0,,,,,81.0
1628373,25.0,5,1.0,0.8,1.2,0.0,1.0,,,,,36.142857142857146
203994,29.0,76,10.907894736842104,3.960526315789474,11.013157894736842,1.0657894736842106,175.0,,,,,31.666666666666668
1629670,25.0,18,5.222222222222222,1.0,1.8333333333333333,0.3333333333333333,12.0,,,,,42.0
1629670,25.0,34,7.9411764705882355,1.2941176470588236,3.411764705882353,0.5882352941176471,41.0,,,,,42.0
1629670,25.0,52,7.0,1.1923076923076923,2.8653846153846154,0.5,53.0,,,,,42.0
1626220,31.0,49,7.428571428571429,2.795918367346939,4.510204081632653,0.6530612244897959,51.0,,,,,14.88888888888889
1626220,31.0,30,8.133333333333333,2.7333333333333334,5.2,0.9,22.0,,,,,14.88888888888889
1626220,31.0,79,7.69620253164557,2.7721518987341773,4.772151898734177,0.7468354430379747,73.0,,,,,14.88888888888889
1629643,25.0,47,2.276595744680851,0.425531914893617,1.702127659574468,0.1914893617021276,16.0,,,,,34.75
1629006,25.0,60,4.616666666666666,1.0666666666666669,2.566666666666667,0.8,36.0,,,,,19.333333333333332
